90 #SUP: 8416
1 90 #SUP: 4488
2 90 #SUP: 3928
5 90 #SUP: 3796
6 90 #SUP: 3292
7 90 #SUP: 840
11 90 #SUP: 3268
12 90 #SUP: 2684
13 90 #SUP: 2320
24 90 #SUP: 5040
31 90 #SUP: 3808
36 90 #SUP: 8200
38 90 #SUP: 6824
41 90 #SUP: 5880
53 90 #SUP: 1232
55 90 #SUP: 3552
63 90 #SUP: 2480
67 90 #SUP: 5316
71 90 #SUP: 5076
90 94 #SUP: 8216
90 97 #SUP: 7768
90 104 #SUP: 3968
90 114 #SUP: 2424
90 120 #SUP: 4064
1 6 36 67 79 88 90 94 97 120 #SUP: 124
1 6 36 67 79 88 90 94 97 128 #SUP: 168
1 6 36 67 79 90 94 97 104 108 #SUP: 232
1 6 36 67 79 90 94 97 120 128 #SUP: 204
1 6 36 67 88 90 94 97 104 108 #SUP: 232
1 6 36 67 88 90 94 97 120 128 #SUP: 204
1 6 36 71 79 88 90 94 97 108 #SUP: 216
1 6 38 41 44 67 90 97 104 108 #SUP: 128
1 7 12 24 31 41 55 63 90 104 #SUP: 96
1 7 12 31 41 55 63 67 71 90 #SUP: 92
1 7 24 31 41 55 63 67 90 104 #SUP: 96
1 7 24 31 41 55 63 71 90 104 #SUP: 96
1 7 31 36 41 55 90 94 98 114 #SUP: 164
1 7 31 36 55 67 71 90 94 114 #SUP: 94
1 7 31 36 55 67 79 90 94 114 #SUP: 92
1 7 31 36 55 71 79 90 94 114 #SUP: 92
1 7 31 38 41 55 63 67 71 90 #SUP: 112
1 9 13 24 31 36 79 90 94 97 #SUP: 200
1 9 13 31 36 41 56 90 94 97 #SUP: 416
1 9 13 31 36 44 67 90 94 97 #SUP: 100
1 9 13 31 36 44 71 90 94 97 #SUP: 100
1 9 13 31 36 50 67 90 94 97 #SUP: 100
1 9 13 31 36 50 71 90 94 97 #SUP: 100
1 9 13 31 36 53 57 90 94 97 #SUP: 96
1 9 13 31 36 57 67 90 94 97 #SUP: 300
1 9 13 31 36 57 71 90 94 97 #SUP: 300
1 9 13 31 36 57 79 90 94 97 #SUP: 120
1 9 13 31 36 57 90 94 97 120 #SUP: 168
1 9 13 31 36 67 71 90 94 97 #SUP: 374
1 9 13 31 36 67 79 90 94 97 #SUP: 220
1 9 13 31 36 67 88 90 94 97 #SUP: 208
1 9 13 31 36 67 90 94 97 107 #SUP: 200
1 9 13 31 36 67 90 94 97 108 #SUP: 200
1 9 13 31 36 67 90 94 97 120 #SUP: 180
1 9 13 31 36 71 79 90 94 97 #SUP: 220
1 9 13 31 36 71 88 90 94 97 #SUP: 208
1 9 13 31 36 71 90 94 97 107 #SUP: 200
1 9 13 31 36 71 90 94 97 108 #SUP: 200
1 9 13 31 36 71 90 94 97 120 #SUP: 180
1 9 13 31 36 79 88 90 94 97 #SUP: 208
1 9 13 31 36 79 90 94 97 107 #SUP: 136
1 9 13 31 36 79 90 94 97 108 #SUP: 136
1 9 13 31 36 79 90 94 97 120 #SUP: 96
1 9 13 31 36 88 90 94 97 107 #SUP: 136
1 9 13 31 36 88 90 94 97 108 #SUP: 136
1 9 16 24 31 36 79 88 90 94 #SUP: 376
1 9 16 31 36 41 50 67 90 94 #SUP: 116
1 9 16 31 36 41 50 71 90 94 #SUP: 116
1 9 16 31 36 41 50 79 90 94 #SUP: 112
1 9 16 31 36 41 50 88 90 94 #SUP: 112
1 9 16 31 36 41 50 90 94 104 #SUP: 96
1 9 16 31 36 41 53 90 94 104 #SUP: 96
1 9 16 31 36 41 56 90 94 97 #SUP: 544
1 9 16 31 36 41 67 71 90 94 #SUP: 370
1 9 16 31 36 41 67 79 90 94 #SUP: 260
1 9 16 31 36 41 67 88 90 94 #SUP: 260
1 9 16 31 36 41 67 90 94 104 #SUP: 324
1 9 16 31 36 41 71 79 90 94 #SUP: 260
1 9 16 31 36 41 71 88 90 94 #SUP: 260
1 9 16 31 36 41 71 90 94 104 #SUP: 324
1 9 16 31 36 41 79 88 90 94 #SUP: 360
1 9 16 31 36 41 79 90 94 104 #SUP: 168
1 9 16 31 36 41 88 90 94 104 #SUP: 168
1 9 16 31 36 44 67 90 94 97 #SUP: 116
1 9 16 31 36 44 71 90 94 97 #SUP: 116
1 9 16 31 36 44 79 90 94 97 #SUP: 100
1 9 16 31 36 44 88 90 94 97 #SUP: 100
1 9 16 31 36 50 67 71 90 94 #SUP: 106
1 9 16 31 36 50 67 90 94 97 #SUP: 116
1 9 16 31 36 50 67 90 94 104 #SUP: 96
1 9 16 31 36 50 71 90 94 97 #SUP: 116
1 9 16 31 36 50 71 90 94 104 #SUP: 96
1 9 16 31 36 50 79 88 90 94 #SUP: 108
1 9 16 31 36 50 79 90 94 97 #SUP: 100
1 9 16 31 36 50 88 90 94 97 #SUP: 100
1 9 16 31 36 67 71 79 90 94 #SUP: 226
1 9 16 31 36 67 71 88 90 94 #SUP: 226
1 9 16 31 36 67 71 90 94 97 #SUP: 400
1 9 16 31 36 67 71 90 94 104 #SUP: 354
1 9 16 31 36 67 79 88 90 94 #SUP: 244
1 9 16 31 36 67 79 90 94 97 #SUP: 272
1 9 16 31 36 67 79 90 94 104 #SUP: 180
1 9 16 31 36 67 88 90 94 97 #SUP: 272
1 9 16 31 36 67 88 90 94 104 #SUP: 180
1 9 16 31 36 67 90 94 97 107 #SUP: 232
1 9 16 31 36 67 90 94 97 108 #SUP: 232
1 9 16 31 36 71 79 88 90 94 #SUP: 244
1 9 16 31 36 71 79 90 94 97 #SUP: 272
1 9 16 31 36 71 79 90 94 104 #SUP: 180
1 9 16 31 36 71 88 90 94 97 #SUP: 272
1 9 16 31 36 71 88 90 94 104 #SUP: 180
1 9 16 31 36 71 90 94 97 107 #SUP: 232
1 9 16 31 36 71 90 94 97 108 #SUP: 232
1 9 16 31 36 79 88 90 94 97 #SUP: 336
1 9 16 31 36 79 88 90 94 104 #SUP: 152
1 9 16 31 36 79 90 94 97 107 #SUP: 200
1 9 16 31 36 79 90 94 97 108 #SUP: 200
1 9 16 31 36 88 90 94 97 107 #SUP: 200
1 9 16 31 36 88 90 94 97 108 #SUP: 200
1 9 21 36 39 67 79 88 90 94 #SUP: 124
1 9 21 36 39 71 79 88 90 94 #SUP: 124
1 9 21 36 39 79 88 90 94 104 #SUP: 96
1 9 24 31 36 39 67 79 90 94 #SUP: 346
1 9 24 31 36 39 71 79 90 94 #SUP: 346
1 9 24 31 36 50 79 88 90 94 #SUP: 200
1 9 24 31 36 55 67 79 90 94 #SUP: 186
1 9 24 31 36 55 71 79 90 94 #SUP: 186
1 9 24 31 36 67 71 79 90 94 #SUP: 269
1 9 24 31 36 67 79 88 90 94 #SUP: 424
1 9 24 31 36 67 79 90 94 97 #SUP: 370
1 9 24 31 36 71 79 88 90 94 #SUP: 424
1 9 24 31 36 71 79 90 94 97 #SUP: 370
1 9 31 36 41 44 56 90 94 97 #SUP: 344
1 9 31 36 41 50 56 90 94 97 #SUP: 344
1 9 31 36 41 50 67 71 90 94 #SUP: 260
1 9 31 36 41 50 67 79 90 94 #SUP: 160
1 9 31 36 41 50 67 88 90 94 #SUP: 160
1 9 31 36 41 50 67 90 94 104 #SUP: 240
1 9 31 36 41 50 71 79 90 94 #SUP: 160
1 9 31 36 41 50 71 88 90 94 #SUP: 160
1 9 31 36 41 50 71 90 94 104 #SUP: 240
1 9 31 36 41 50 79 88 90 94 #SUP: 200
1 9 31 36 41 50 79 90 94 104 #SUP: 120
1 9 31 36 41 50 88 90 94 104 #SUP: 120
1 9 31 36 41 53 67 90 94 104 #SUP: 240
1 9 31 36 41 53 71 90 94 104 #SUP: 240
1 9 31 36 41 53 79 90 94 104 #SUP: 120
1 9 31 36 41 53 88 90 94 104 #SUP: 120
1 9 31 36 41 56 67 90 94 97 #SUP: 1120
1 9 31 36 41 56 71 90 94 97 #SUP: 1120
1 9 31 36 41 56 79 90 94 97 #SUP: 800
1 9 31 36 41 56 88 90 94 97 #SUP: 800
1 9 31 36 41 56 90 94 97 107 #SUP: 688
1 9 31 36 41 56 90 94 97 108 #SUP: 688
1 9 31 36 41 67 71 79 90 94 #SUP: 452
1 9 31 36 41 67 71 88 90 94 #SUP: 452
1 9 31 36 41 67 71 90 94 104 #SUP: 900
1 9 31 36 41 67 79 88 90 94 #SUP: 424
1 9 31 36 41 67 79 90 94 104 #SUP: 360
1 9 31 36 41 67 88 90 94 104 #SUP: 360
1 9 31 36 41 71 79 88 90 94 #SUP: 424
1 9 31 36 41 71 79 90 94 104 #SUP: 360
1 9 31 36 41 71 88 90 94 104 #SUP: 360
1 9 31 36 41 79 88 90 94 104 #SUP: 240
1 9 31 36 44 67 71 90 94 97 #SUP: 272
1 9 31 36 44 67 79 90 94 97 #SUP: 160
1 9 31 36 44 67 88 90 94 97 #SUP: 160
1 9 31 36 44 67 90 94 97 107 #SUP: 152
1 9 31 36 44 67 90 94 97 108 #SUP: 152
1 9 31 36 44 71 79 90 94 97 #SUP: 160
1 9 31 36 44 71 88 90 94 97 #SUP: 160
1 9 31 36 44 71 90 94 97 107 #SUP: 152
1 9 31 36 44 71 90 94 97 108 #SUP: 152
1 9 31 36 44 79 88 90 94 97 #SUP: 176
1 9 31 36 44 79 90 94 97 107 #SUP: 112
1 9 31 36 44 79 90 94 97 108 #SUP: 112
1 9 31 36 44 88 90 94 97 107 #SUP: 112
1 9 31 36 44 88 90 94 97 108 #SUP: 112
1 9 31 36 50 67 71 79 90 94 #SUP: 140
1 9 31 36 50 67 71 88 90 94 #SUP: 140
1 9 31 36 50 67 71 90 94 97 #SUP: 272
1 9 31 36 50 67 71 90 94 104 #SUP: 252
1 9 31 36 50 67 79 88 90 94 #SUP: 136
1 9 31 36 50 67 79 90 94 97 #SUP: 160
1 9 31 36 50 67 79 90 94 104 #SUP: 120
1 9 31 36 50 67 88 90 94 97 #SUP: 160
1 9 31 36 50 67 88 90 94 104 #SUP: 120
1 9 31 36 50 67 90 94 97 107 #SUP: 152
1 9 31 36 50 67 90 94 97 108 #SUP: 152
1 9 31 36 50 71 79 88 90 94 #SUP: 136
1 9 31 36 50 71 79 90 94 97 #SUP: 160
1 9 31 36 50 71 79 90 94 104 #SUP: 120
1 9 31 36 50 71 88 90 94 97 #SUP: 160
1 9 31 36 50 71 88 90 94 104 #SUP: 120
1 9 31 36 50 71 90 94 97 107 #SUP: 152
1 9 31 36 50 71 90 94 97 108 #SUP: 152
1 9 31 36 50 79 88 90 94 97 #SUP: 176
1 9 31 36 50 79 88 90 94 104 #SUP: 96
1 9 31 36 50 79 90 94 97 107 #SUP: 112
1 9 31 36 50 79 90 94 97 108 #SUP: 112
1 9 31 36 50 88 90 94 97 107 #SUP: 112
1 9 31 36 50 88 90 94 97 108 #SUP: 112
1 9 31 36 53 57 67 90 94 97 #SUP: 234
1 9 31 36 53 57 71 90 94 97 #SUP: 234
1 9 31 36 53 57 79 90 94 97 #SUP: 108
1 9 31 36 53 57 90 94 97 120 #SUP: 144
1 9 31 36 53 67 71 79 90 94 #SUP: 93
1 9 31 36 57 67 71 90 94 97 #SUP: 873
1 9 31 36 57 67 79 90 94 97 #SUP: 306
1 9 31 36 57 67 90 94 97 120 #SUP: 450
1 9 31 36 57 71 79 90 94 97 #SUP: 306
1 9 31 36 57 71 90 94 97 120 #SUP: 450
1 9 31 36 57 79 90 94 97 120 #SUP: 180
1 9 31 36 67 71 79 88 90 94 #SUP: 356
1 9 31 36 67 71 79 90 94 97 #SUP: 521
1 9 31 36 67 71 79 90 94 104 #SUP: 420
1 9 31 36 67 71 88 90 94 97 #SUP: 512
1 9 31 36 67 71 88 90 94 104 #SUP: 420
1 9 31 36 67 71 90 94 97 107 #SUP: 544
1 9 31 36 67 71 90 94 97 108 #SUP: 544
1 9 31 36 67 71 90 94 97 120 #SUP: 489
1 9 31 36 67 79 88 90 94 97 #SUP: 448
1 9 31 36 67 79 88 90 94 104 #SUP: 264
1 9 31 36 67 79 90 94 97 107 #SUP: 320
1 9 31 36 67 79 90 94 97 108 #SUP: 320
1 9 31 36 67 79 90 94 97 120 #SUP: 210
1 9 31 36 67 88 90 94 97 107 #SUP: 320
1 9 31 36 67 88 90 94 97 108 #SUP: 320
1 9 31 36 71 79 88 90 94 97 #SUP: 448
1 9 31 36 71 79 88 90 94 104 #SUP: 264
1 9 31 36 71 79 90 94 97 107 #SUP: 320
1 9 31 36 71 79 90 94 97 108 #SUP: 320
1 9 31 36 71 79 90 94 97 120 #SUP: 210
1 9 31 36 71 88 90 94 97 107 #SUP: 320
1 9 31 36 71 88 90 94 97 108 #SUP: 320
1 9 31 36 79 88 90 94 97 107 #SUP: 352
1 9 31 36 79 88 90 94 97 108 #SUP: 352
1 9 36 39 50 67 79 88 90 94 #SUP: 104
1 9 36 39 50 71 79 88 90 94 #SUP: 104
1 9 36 39 56 79 88 90 94 97 #SUP: 560
1 9 36 39 67 71 79 88 90 94 #SUP: 212
1 9 36 39 67 71 79 90 94 97 #SUP: 185
1 9 36 39 67 79 88 90 94 104 #SUP: 120
1 9 36 39 71 79 88 90 94 104 #SUP: 120
1 9 36 42 67 71 79 90 94 97 #SUP: 153
1 9 36 42 67 79 90 94 97 120 #SUP: 114
1 9 36 42 71 79 90 94 97 120 #SUP: 114
1 9 36 44 56 67 71 90 94 97 #SUP: 264
1 9 36 44 56 67 79 90 94 97 #SUP: 152
1 9 36 44 56 67 88 90 94 97 #SUP: 152
1 9 36 44 56 67 90 94 97 108 #SUP: 148
1 9 36 44 56 71 79 90 94 97 #SUP: 152
1 9 36 44 56 71 88 90 94 97 #SUP: 152
1 9 36 44 56 71 90 94 97 108 #SUP: 148
1 9 36 44 56 79 88 90 94 97 #SUP: 168
1 9 36 44 56 79 90 94 97 108 #SUP: 108
1 9 36 44 56 88 90 94 97 108 #SUP: 108
1 9 36 44 67 71 79 90 94 97 #SUP: 144
1 9 36 44 67 71 88 90 94 97 #SUP: 144
1 9 36 44 67 71 90 94 97 104 #SUP: 256
1 9 36 44 67 71 90 94 97 108 #SUP: 144
1 9 36 44 67 79 88 90 94 97 #SUP: 128
1 9 36 44 67 79 90 94 97 108 #SUP: 88
1 9 36 44 67 88 90 94 97 108 #SUP: 88
1 9 36 44 71 79 88 90 94 97 #SUP: 128
1 9 36 44 71 79 90 94 97 108 #SUP: 88
1 9 36 44 71 88 90 94 97 108 #SUP: 88
1 9 36 44 79 88 90 94 97 108 #SUP: 96
1 9 36 50 56 67 71 90 94 97 #SUP: 264
1 9 36 50 56 67 79 90 94 97 #SUP: 152
1 9 36 50 56 67 88 90 94 97 #SUP: 152
1 9 36 50 56 67 90 94 97 108 #SUP: 148
1 9 36 50 56 71 79 90 94 97 #SUP: 152
1 9 36 50 56 71 88 90 94 97 #SUP: 152
1 9 36 50 56 71 90 94 97 108 #SUP: 148
1 9 36 50 56 79 88 90 94 97 #SUP: 168
1 9 36 50 56 79 90 94 97 108 #SUP: 108
1 9 36 50 56 88 90 94 97 108 #SUP: 108
1 9 36 50 67 71 79 88 90 94 #SUP: 108
1 9 36 50 67 71 79 90 94 97 #SUP: 144
1 9 36 50 67 71 79 90 94 104 #SUP: 124
1 9 36 50 67 71 88 90 94 97 #SUP: 144
1 9 36 50 67 71 88 90 94 104 #SUP: 124
1 9 36 50 67 71 90 94 97 104 #SUP: 256
1 9 36 50 67 71 90 94 97 108 #SUP: 144
1 9 36 50 67 79 88 90 94 97 #SUP: 128
1 9 36 50 67 79 88 90 94 104 #SUP: 88
1 9 36 50 67 79 90 94 97 108 #SUP: 88
1 9 36 50 67 88 90 94 97 108 #SUP: 88
1 9 36 50 71 79 88 90 94 97 #SUP: 128
1 9 36 50 71 79 88 90 94 104 #SUP: 88
1 9 36 50 71 79 90 94 97 108 #SUP: 88
1 9 36 50 71 88 90 94 97 108 #SUP: 88
1 9 36 50 79 88 90 94 97 108 #SUP: 96
1 9 36 53 57 67 71 90 94 97 #SUP: 241
1 9 36 53 57 67 79 90 94 97 #SUP: 106
1 9 36 53 57 67 90 94 97 120 #SUP: 142
1 9 36 53 57 71 79 90 94 97 #SUP: 106
1 9 36 53 57 71 90 94 97 120 #SUP: 142
1 9 36 53 57 79 90 94 97 120 #SUP: 88
1 9 36 53 67 71 79 90 94 104 #SUP: 100
1 9 36 53 67 71 88 90 94 104 #SUP: 100
1 9 36 56 67 71 79 90 94 97 #SUP: 464
1 9 36 56 67 71 88 90 94 97 #SUP: 464
1 9 36 56 67 71 90 94 97 108 #SUP: 520
1 9 36 56 67 79 88 90 94 97 #SUP: 400
1 9 36 56 67 79 90 94 97 108 #SUP: 296
1 9 36 56 67 88 90 94 97 108 #SUP: 296
1 9 36 56 71 79 88 90 94 97 #SUP: 400
1 9 36 56 71 79 90 94 97 108 #SUP: 296
1 9 36 56 71 88 90 94 97 108 #SUP: 296
1 9 36 56 79 88 90 94 97 108 #SUP: 328
1 9 36 57 67 71 79 90 94 97 #SUP: 345
1 9 36 57 67 71 90 94 97 120 #SUP: 489
1 9 36 57 67 79 90 94 97 120 #SUP: 210
1 9 36 57 71 79 90 94 97 120 #SUP: 210
1 9 36 67 71 79 88 90 94 97 #SUP: 368
1 9 36 67 71 79 88 90 94 104 #SUP: 276
1 9 36 67 71 79 90 94 97 104 #SUP: 432
1 9 36 67 71 79 90 94 97 108 #SUP: 280
1 9 36 67 71 79 90 94 97 120 #SUP: 249
1 9 36 67 71 88 90 94 97 104 #SUP: 432
1 9 36 67 71 88 90 94 97 108 #SUP: 280
1 9 36 67 71 90 94 97 104 108 #SUP: 504
1 9 36 67 71 90 94 97 104 120 #SUP: 528
1 9 36 67 79 88 90 94 97 108 #SUP: 248
1 9 36 71 79 88 90 94 97 108 #SUP: 248
1 11 13 23 36 38 41 67 90 94 #SUP: 412
1 11 13 31 36 38 41 53 90 94 #SUP: 96
1 11 13 31 36 53 57 67 90 94 #SUP: 88
1 11 13 31 36 53 57 71 90 94 #SUP: 88
1 11 13 31 36 53 57 90 94 97 #SUP: 96
1 11 13 31 36 53 67 71 90 94 #SUP: 94
1 11 13 31 36 57 67 71 90 94 #SUP: 298
1 11 13 31 36 57 67 79 90 94 #SUP: 112
1 11 13 31 36 57 67 90 94 97 #SUP: 300
1 11 13 31 36 57 67 90 94 120 #SUP: 158
1 11 13 31 36 57 71 79 90 94 #SUP: 112
1 11 13 31 36 57 71 90 94 97 #SUP: 300
1 11 13 31 36 57 71 90 94 120 #SUP: 158
1 11 13 31 36 57 79 90 94 97 #SUP: 120
1 11 13 31 36 57 90 94 97 120 #SUP: 168
1 11 13 31 36 67 71 79 90 94 #SUP: 118
1 11 13 36 38 41 53 90 94 104 #SUP: 116
1 11 13 36 38 41 55 90 94 104 #SUP: 108
1 11 13 36 38 41 90 94 104 121 #SUP: 202
1 11 13 36 55 67 79 90 94 97 #SUP: 108
1 11 23 36 38 41 53 67 90 94 #SUP: 408
1 11 23 36 38 41 55 67 90 94 #SUP: 560
1 11 23 36 38 41 67 71 90 94 #SUP: 1232
1 11 23 36 38 41 67 79 90 94 #SUP: 800
1 11 23 36 38 41 67 88 90 94 #SUP: 800
1 11 23 36 38 41 67 90 94 104 #SUP: 1328
1 11 31 36 38 41 57 90 94 104 #SUP: 888
1 11 31 36 38 53 67 79 90 94 #SUP: 124
1 11 31 36 38 53 67 88 90 94 #SUP: 124
1 11 31 36 38 53 67 90 94 120 #SUP: 122
1 11 31 36 38 53 67 90 94 121 #SUP: 122
1 11 31 36 38 53 90 94 121 128 #SUP: 118
1 11 31 36 38 55 63 67 90 94 #SUP: 144
1 11 31 36 38 55 67 79 90 94 #SUP: 112
1 11 31 36 38 55 67 88 90 94 #SUP: 112
1 11 31 36 38 67 79 88 90 94 #SUP: 184
1 11 31 36 38 67 79 90 94 120 #SUP: 176
1 11 31 36 38 67 79 90 94 121 #SUP: 176
1 11 31 36 38 67 88 90 94 120 #SUP: 176
1 11 31 36 38 67 88 90 94 121 #SUP: 176
1 11 31 36 38 67 90 94 97 128 #SUP: 912
1 11 31 36 53 57 67 71 90 94 #SUP: 241
1 11 31 36 53 57 67 79 90 94 #SUP: 106
1 11 31 36 53 57 67 90 94 97 #SUP: 234
1 11 31 36 53 57 67 90 94 120 #SUP: 134
1 11 31 36 53 57 71 79 90 94 #SUP: 106
1 11 31 36 53 57 71 90 94 97 #SUP: 234
1 11 31 36 53 57 71 90 94 120 #SUP: 134
1 11 31 36 53 57 79 90 94 97 #SUP: 108
1 11 31 36 53 57 90 94 97 120 #SUP: 144
1 11 31 36 53 67 71 79 90 94 #SUP: 121
1 11 31 36 53 67 79 90 94 97 #SUP: 102
1 11 31 36 53 67 90 94 97 120 #SUP: 132
1 11 31 36 55 67 71 90 94 114 #SUP: 121
1 11 31 36 55 67 90 94 100 114 #SUP: 114
1 11 31 36 55 71 90 94 100 114 #SUP: 114
1 11 31 36 57 67 71 79 90 94 #SUP: 313
1 11 31 36 57 67 71 90 94 97 #SUP: 873
1 11 31 36 57 67 71 90 94 120 #SUP: 449
1 11 31 36 57 67 79 90 94 97 #SUP: 306
1 11 31 36 57 67 79 90 94 120 #SUP: 170
1 11 31 36 57 67 90 94 97 120 #SUP: 450
1 11 31 36 57 71 79 90 94 97 #SUP: 306
1 11 31 36 57 71 79 90 94 120 #SUP: 170
1 11 31 36 57 71 90 94 97 120 #SUP: 450
1 11 31 36 57 79 90 94 97 120 #SUP: 180
1 11 31 36 67 79 90 94 97 120 #SUP: 186
1 11 36 38 41 53 55 90 94 104 #SUP: 152
1 11 36 38 41 53 90 94 104 121 #SUP: 156
1 11 36 38 41 55 69 90 94 104 #SUP: 200
1 11 36 38 41 55 90 94 104 121 #SUP: 112
1 11 36 38 41 55 90 94 104 125 #SUP: 116
1 11 36 38 50 67 79 90 94 97 #SUP: 148
1 11 36 38 50 67 88 90 94 97 #SUP: 148
1 11 36 38 50 67 90 94 97 121 #SUP: 146
1 11 36 38 53 55 67 79 90 94 #SUP: 180
1 11 36 38 53 55 67 88 90 94 #SUP: 180
1 11 36 38 53 67 79 88 90 94 #SUP: 192
1 11 36 38 53 67 79 90 94 97 #SUP: 212
1 11 36 38 53 67 88 90 94 97 #SUP: 212
1 11 36 38 53 67 90 94 97 121 #SUP: 146
1 11 36 38 55 67 79 88 90 94 #SUP: 536
1 11 36 38 67 79 88 90 94 97 #SUP: 592
1 11 36 38 67 79 88 90 94 121 #SUP: 176
1 11 36 38 67 79 90 94 97 121 #SUP: 264
1 11 36 38 67 88 90 94 97 121 #SUP: 264
1 11 36 53 55 67 71 79 90 94 #SUP: 113
1 11 36 53 55 67 79 90 94 97 #SUP: 158
1 11 36 53 67 71 79 90 94 97 #SUP: 145
1 11 36 55 67 71 79 90 94 97 #SUP: 265
1 12 13 24 31 38 41 55 90 104 #SUP: 200
1 12 13 24 31 41 67 71 90 97 #SUP: 224
1 12 13 31 36 41 67 90 94 100 #SUP: 88
1 12 13 31 36 41 71 90 94 100 #SUP: 88
1 12 13 31 36 41 79 88 90 94 #SUP: 138
1 12 13 31 36 41 79 90 94 100 #SUP: 140
1 12 13 31 36 41 88 90 94 100 #SUP: 140
1 12 13 31 38 41 55 67 71 90 #SUP: 220
1 12 16 31 36 41 79 88 90 94 #SUP: 332
1 12 21 36 39 67 79 88 90 94 #SUP: 124
1 12 21 36 39 71 79 88 90 94 #SUP: 124
1 12 21 36 39 79 88 90 94 104 #SUP: 96
1 12 21 36 41 67 79 88 90 94 #SUP: 228
1 12 21 36 41 71 79 88 90 94 #SUP: 228
1 12 21 36 41 79 88 90 94 97 #SUP: 256
1 12 21 36 41 79 88 90 94 119 #SUP: 164
1 12 21 36 41 79 88 90 94 122 #SUP: 264
1 12 21 36 67 71 79 88 90 94 #SUP: 202
1 12 21 36 67 79 88 90 94 97 #SUP: 216
1 12 21 36 67 79 88 90 94 104 #SUP: 188
1 12 21 36 71 79 88 90 94 97 #SUP: 216
1 12 21 36 71 79 88 90 94 104 #SUP: 188
1 12 21 36 79 88 90 94 97 108 #SUP: 140
1 12 23 36 53 67 71 79 90 94 #SUP: 120
1 12 23 36 53 67 71 88 90 94 #SUP: 120
1 12 23 36 67 71 79 88 90 94 #SUP: 344
1 12 24 31 41 44 67 71 90 97 #SUP: 96
1 12 24 31 41 55 63 67 90 104 #SUP: 264
1 12 24 31 41 55 63 71 90 104 #SUP: 264
1 12 24 31 41 67 71 90 97 108 #SUP: 112
1 12 31 36 41 55 90 94 98 114 #SUP: 264
1 12 31 36 41 67 71 79 90 94 #SUP: 228
1 12 31 36 41 67 71 88 90 94 #SUP: 228
1 12 31 36 41 67 71 90 94 100 #SUP: 224
1 12 31 36 41 67 79 88 90 94 #SUP: 368
1 12 31 36 41 67 79 90 94 100 #SUP: 304
1 12 31 36 41 67 88 90 94 100 #SUP: 304
1 12 31 36 41 71 79 88 90 94 #SUP: 368
1 12 31 36 41 71 79 90 94 100 #SUP: 304
1 12 31 36 41 71 88 90 94 100 #SUP: 304
1 12 31 36 41 79 88 90 94 100 #SUP: 536
1 12 31 38 41 55 63 67 71 90 #SUP: 288
1 12 31 38 41 55 67 71 90 104 #SUP: 208
1 12 36 38 41 53 55 90 94 104 #SUP: 88
1 12 36 39 50 67 79 88 90 94 #SUP: 104
1 12 36 39 50 71 79 88 90 94 #SUP: 104
1 12 36 39 56 79 88 90 94 97 #SUP: 560
1 12 36 39 67 71 79 88 90 94 #SUP: 212
1 12 36 39 67 79 88 90 94 104 #SUP: 120
1 12 36 39 71 79 88 90 94 104 #SUP: 120
1 12 36 41 43 79 88 90 94 97 #SUP: 192
1 12 36 41 44 79 88 90 94 97 #SUP: 192
1 12 36 41 53 55 67 71 90 94 #SUP: 140
1 12 36 41 53 55 67 79 90 94 #SUP: 128
1 12 36 41 53 55 67 88 90 94 #SUP: 128
1 12 36 41 53 55 71 79 90 94 #SUP: 128
1 12 36 41 53 55 71 88 90 94 #SUP: 128
1 12 36 41 53 55 79 88 90 94 #SUP: 140
1 12 36 41 55 67 71 79 90 94 #SUP: 356
1 12 36 41 55 67 71 88 90 94 #SUP: 356
1 12 36 41 55 67 79 88 90 94 #SUP: 368
1 12 36 41 55 71 79 88 90 94 #SUP: 368
1 12 36 41 55 79 88 90 94 104 #SUP: 416
1 12 36 41 67 71 79 88 90 94 #SUP: 460
1 12 36 41 67 79 88 90 94 97 #SUP: 512
1 12 36 41 67 79 88 90 94 119 #SUP: 292
1 12 36 41 67 79 88 90 94 122 #SUP: 456
1 12 36 41 71 79 88 90 94 97 #SUP: 512
1 12 36 41 71 79 88 90 94 119 #SUP: 292
1 12 36 41 71 79 88 90 94 122 #SUP: 456
1 12 36 41 79 88 90 94 97 107 #SUP: 384
1 12 36 41 79 88 90 94 97 108 #SUP: 384
1 12 36 41 79 88 90 94 97 119 #SUP: 384
1 12 36 41 79 88 90 94 97 122 #SUP: 640
1 12 36 41 79 88 90 94 119 122 #SUP: 392
1 12 36 44 67 79 88 90 94 97 #SUP: 144
1 12 36 44 71 79 88 90 94 97 #SUP: 144
1 12 36 44 79 88 90 94 97 108 #SUP: 104
1 12 36 53 67 71 79 88 90 94 #SUP: 120
1 12 36 53 67 79 88 90 94 104 #SUP: 120
1 12 36 53 71 79 88 90 94 104 #SUP: 120
1 12 36 67 71 79 88 90 94 97 #SUP: 432
1 12 36 67 71 79 88 90 94 104 #SUP: 356
1 12 36 67 79 88 90 94 97 108 #SUP: 280
1 12 36 71 79 88 90 94 97 108 #SUP: 280
1 12 38 41 55 67 71 90 97 104 #SUP: 448
1 13 23 36 38 41 53 67 90 94 #SUP: 208
1 13 23 36 38 41 55 67 90 94 #SUP: 152
1 13 23 36 38 41 67 79 90 94 #SUP: 320
1 13 23 36 38 41 67 88 90 94 #SUP: 320
1 13 23 36 38 41 67 90 94 104 #SUP: 680
